season,match_date,home_team,away_team,home_goals,away_goals,result,home_elo,away_elo,home_xg_form5,away_xg_form5,home_xg,away_xg
2021/22,2021-11-27,Norwich,Wolves,0,0,D,1365.775,1468.098,0.737,1.264,1.405,0.297
2021/22,2021-11-27,Brighton,Leeds,0,0,D,1452.044,1451.61,1.174,1.352,1.905,0.865
2021/22,2021-11-28,Brentford,Everton,1,0,H,1396.826,1462.503,1.53,1.052,1.198,0.968
2021/22,2021-11-28,Leicester,Watford,4,2,H,1484.754,1416.12,1.45,1.497,2.16,2.384
2021/22,2021-11-28,Man City,West Ham,2,1,H,1616.641,1527.315,2.209,1.624,2.722,0.172
2021/22,2021-11-28,Chelsea,Man United,1,1,D,1580.198,1528.184,2.219,1.239,2.345,0.563
2021/22,2021-11-30,Newcastle,Norwich,1,1,D,1398.376,1366.703,0.695,0.786,1.156,1.511
2021/22,2021-11-30,Leeds,Crystal Palace,1,0,H,1453.61,1445.684,1.436,1.734,1.982,0.707
2021/22,2021-12-01,Southampton,Leicester,2,2,D,1426.791,1490.963,1.266,1.289,1.912,1.44
2021/22,2021-12-01,Watford,Chelsea,1,2,A,1409.911,1576.824,1.913,2.639,0.991,0.909
2021/22,2021-12-01,West Ham,Brighton,1,1,D,1521.604,1450.044,1.252,1.32,1.147,1.261
2021/22,2021-12-01,Wolves,Burnley,0,0,D,1467.17,1410.786,0.884,1.239,0.712,0.196
2021/22,2021-12-01,Aston Villa,Man City,1,2,A,1451.092,1622.352,0.832,2.322,0.772,1.019
2021/22,2021-12-01,Everton,Liverpool,1,4,A,1452.627,1592.678,1.074,2.79,0.512,2.861
2021/22,2021-12-02,Tottenham,Brentford,2,0,H,1501.777,1406.702,1.3,1.445,2.072,0.225
2021/22,2021-12-02,Man United,Arsenal,3,2,H,1531.558,1525.166,1.147,1.841,1.856,1.166
2021/22,2021-12-04,West Ham,Chelsea,3,2,H,1517.741,1584.104,1.134,2.2,2.017,1.37
2021/22,2021-12-04,Newcastle,Burnley,1,0,H,1395.53,1414.271,0.782,1.063,1.706,0.605
2021/22,2021-12-04,Southampton,Brighton,1,1,D,1426.623,1453.907,1.363,1.338,1.342,1.487
2021/22,2021-12-04,Wolves,Liverpool,0,1,A,1463.685,1600.688,0.855,2.552,0.095,2.423
2021/22,2021-12-04,Watford,Man City,1,3,A,1402.63,1629.517,1.491,1.811,0.675,4.032
2021/22,2021-12-05,Leeds,Brentford,2,2,D,1461.404,1401.125,1.49,1.256,1.419,1.2
2021/22,2021-12-05,Man United,Crystal Palace,1,0,H,1539.394,1437.89,1.247,1.424,0.87,0.521
2021/22,2021-12-05,Tottenham,Norwich,3,0,H,1507.354,1369.548,1.404,1.035,2.007,1.066
2021/22,2021-12-05,Aston Villa,Leicester,2,1,H,1443.926,1491.131,0.704,1.377,1.848,0.983
2021/22,2021-12-06,Everton,Arsenal,2,1,H,1444.616,1517.33,0.809,1.375,1.061,1.057
2021/22,2021-12-10,Brentford,Watford,2,1,H,1404.709,1396.862,1.33,1.455,1.828,0.562
2021/22,2021-12-11,Man City,Wolves,1,0,H,1635.285,1455.59,2.486,0.535,2.999,0.076
2021/22,2021-12-11,Arsenal,Southampton,3,0,H,1507.252,1425.4,1.366,1.25,2.084,0.502
2021/22,2021-12-11,Chelsea,Leeds,3,2,H,1574.209,1457.82,2.04,1.54,2.748,1.729
2021/22,2021-12-11,Liverpool,Aston Villa,1,0,H,1608.783,1453.271,2.757,0.936,2.712,0.141
2021/22,2021-12-11,Norwich,Man United,0,1,A,1364.905,1544.823,1.116,1.143,0.986,2.098
2021/22,2021-12-12,Burnley,West Ham,0,0,D,1405.736,1527.636,1.049,1.005,0.548,0.999
2021/22,2021-12-12,Leicester,Newcastle,4,0,H,1481.786,1404.065,1.176,1.092,2.058,0.512
2021/22,2021-12-12,Crystal Palace,Everton,3,1,H,1432.461,1454.694,1.318,0.681,2.099,1.276
2021/22,2021-12-14,Norwich,Aston Villa,0,2,A,1357.968,1448.982,1.081,0.857,0.503,1.963
2021/22,2021-12-14,Man City,Leeds,7,0,H,1639.124,1452.723,2.677,1.492,3.313,0.227
2021/22,2021-12-15,Brighton,Wolves,0,1,A,1455.13,1451.751,1.333,0.5,1.201,1.117
2021/22,2021-12-15,Crystal Palace,Southampton,2,2,D,1441.095,1419.512,1.207,1.171,1.492,0.625
2021/22,2021-12-15,Arsenal,West Ham,2,0,H,1513.14,1526.153,1.484,0.954,2.815,0.339
2021/22,2021-12-16,Chelsea,Everton,1,1,D,1579.306,1446.061,1.989,0.817,3.202,0.628
2021/22,2021-12-16,Liverpool,Newcastle,3,1,H,1613.073,1398.078,3.009,1.149,2.939,0.206
2021/22,2021-12-18,Leeds,Arsenal,1,4,A,1449.003,1521.514,1.244,1.993,1.314,3.69
2021/22,2021-12-19,Newcastle,Man City,0,4,A,1394.83,1642.845,0.753,2.817,0.174,3.647
2021/22,2021-12-19,Wolves,Chelsea,0,0,D,1463.832,1574.043,0.459,2.115,0.321,0.794
2021/22,2021-12-19,Tottenham,Liverpool,2,2,D,1511.996,1616.321,1.671,2.802,2.798,1.549
2021/22,2021-12-26,Man City,Leicester,6,3,H,1648.127,1487.773,3.002,1.428,3.829,2.434
2021/22,2021-12-26,Norwich,Arsenal,0,5,A,1348.572,1531.442,1.094,2.162,0.154,2.875
2021/22,2021-12-26,Tottenham,Crystal Palace,3,0,H,1512.981,1438.518,1.999,1.156,2.821,0.178
2021/22,2021-12-26,West Ham,Southampton,2,3,A,1517.779,1422.089,0.935,1.069,1.537,1.356
2021/22,2021-12-26,Aston Villa,Chelsea,1,3,A,1458.377,1572.891,1.036,1.805,0.474,2.829
2021/22,2021-12-26,Brighton,Brentford,2,0,H,1443.049,1412.505,1.287,1.137,0.943,1.103
2021/22,2021-12-27,Newcastle,Man United,1,1,D,1389.548,1551.761,0.751,1.411,1.266,1.756
2021/22,2021-12-28,Crystal Palace,Norwich,3,0,H,1432.452,1341.711,0.999,0.844,2.39,0.594
2021/22,2021-12-28,Southampton,Tottenham,1,1,D,1436.526,1519.047,1.147,2.403,0.353,2.809
2021/22,2021-12-28,Watford,West Ham,1,4,A,1389.066,1503.342,1.469,1.208,1.014,2.841
2021/22,2021-12-28,Leicester,Liverpool,1,0,H,1483.577,1615.336,1.815,2.497,0.616,2.727
2021/22,2021-12-29,Chelsea,Brighton,1,1,D,1581.617,1450.233,2.189,1.359,0.763,0.787
2021/22,2021-12-29,Brentford,Man City,0,1,A,1405.321,1652.324,1.111,3.564,0.239,1.018
2021/22,2021-12-30,Man United,Burnley,3,1,H,1549.168,1407.219,1.429,0.613,1.808,0.872
2021/22,2022-01-01,Arsenal,Man City,1,2,A,1538.303,1657.628,2.504,2.961,0.837,1.946
2021/22,2022-01-01,Watford,Tottenham,0,1,A,1380.333,1518.687,1.125,2.501,0.304,1.938
2021/22,2022-01-01,Crystal Palace,West Ham,2,3,A,1438.129,1512.074,1.336,1.547,2.692,2.231
2021/22,2022-01-02,Brentford,Aston Villa,2,1,H,1400.016,1449.652,0.919,1.04,0.501,1.138
2021/22,2022-01-02,Everton,Brighton,2,3,A,1451.324,1455.457,0.889,1.136,1.827,1.484
2021/22,2022-01-02,Leeds,Burnley,3,1,H,1439.075,1402.66,1.334,0.653,2.042,0.96
2021/22,2022-01-02,Chelsea,Liverpool,2,2,D,1576.393,1603.577,2.067,2.47,1.389,1.789
2021/22,2022-01-03,Man United,Wolves,0,1,A,1553.726,1464.984,1.678,0.464,0.769,0.841
2021/22,2022-01-11,Southampton,Brentford,4,1,H,1436.886,1409.43,0.836,0.974,1.593,0.621
2021/22,2022-01-12,West Ham,Norwich,2,0,H,1521.96,1336.033,1.589,0.661,2.892,0.343
2021/22,2022-01-14,Brighton,Crystal Palace,1,1,D,1467.331,1428.243,1.18,1.77,2.181,0.51
2021/22,2022-01-15,Man City,Chelsea,1,0,H,1666.218,1575.167,2.751,1.795,0.902,0.614
2021/22,2022-01-15,Newcastle,Watford,1,1,D,1392.142,1372.276,0.773,0.709,1.039,1.496
2021/22,2022-01-15,Norwich,Everton,2,1,H,1332.304,1439.45,0.516,1.061,1.002,0.541
2021/22,2022-01-15,Wolves,Southampton,3,1,H,1479.26,1444.153,0.49,0.886,2.299,0.917
2021/22,2022-01-15,Aston Villa,Man United,2,2,D,1440.237,1539.451,1.113,1.46,1.828,1.354
2021/22,2022-01-16,Liverpool,Brentford,3,0,H,1604.803,1402.164,2.343,0.858,3.491,0.377
2021/22,2022-01-16,West Ham,Leeds,2,3,A,1525.689,1446.104,1.968,1.346,2.355,2.269
2021/22,2022-01-18,Brighton,Chelsea,1,1,D,1464.29,1569.496,1.319,1.278,0.748,0.573
2021/22,2022-01-19,Leicester,Tottenham,2,3,A,1495.336,1526.745,1.506,2.475,1.95,4.247
2021/22,2022-01-19,Brentford,Man United,1,3,A,1398.718,1538.612,0.568,1.557,2.081,2.06
2021/22,2022-01-21,Watford,Norwich,0,3,A,1374.806,1343.369,0.81,0.519,1.306,0.925
2021/22,2022-01-22,Everton,Aston Villa,0,1,A,1428.385,1441.076,1.067,1.109,1.238,0.86
2021/22,2022-01-22,Brentford,Wolves,1,2,A,1390.703,1486.324,0.764,0.931,0.743,0.218
2021/22,2022-01-22,Leeds,Newcastle,0,1,A,1460.162,1389.611,1.516,0.639,1.13,1.159
2021/22,2022-01-22,Man United,West Ham,1,0,H,1546.627,1511.632,1.549,2.371,1.759,0.238
2021/22,2022-01-22,Southampton,Man City,1,1,D,1437.089,1671.889,0.969,2.268,1.002,1.629
2021/22,2022-01-23,Arsenal,Burnley,0,0,D,1529.713,1395.631,2.46,0.636,1.355,0.389
2021/22,2022-01-23,Crystal Palace,Liverpool,1,3,A,1431.284,1608.249,1.452,2.499,1.626,1.497
2021/22,2022-01-23,Leicester,Brighton,1,1,D,1484.23,1465.3,1.608,1.229,1.71,1.197
2021/22,2022-01-23,Chelsea,Tottenham,2,0,H,1568.486,1537.851,1.234,2.923,1.042,0.329
2021/22,2022-02-05,Burnley,Watford,0,0,D,1400.911,1361.967,0.675,0.936,0.766,0.934
2021/22,2022-02-08,Newcastle,Everton,3,1,H,1403.45,1416.75,0.769,1.102,2.687,0.824
2021/22,2022-02-08,West Ham,Watford,1,0,H,1504.565,1365.004,2.111,1.011,0.905,0.335
2021/22,2022-02-08,Burnley,Man United,1,1,D,1397.874,1553.694,0.707,1.55,0.773,1.834
2021/22,2022-02-09,Man City,Brentford,2,0,H,1667.472,1381.439,1.865,0.865,1.982,0.461
2021/22,2022-02-09,Norwich,Crystal Palace,1,1,D,1356.209,1424.269,0.604,1.479,0.296,1.229
2021/22,2022-02-09,Tottenham,Southampton,2,3,A,1530.669,1441.506,2.429,1.044,1.743,1.733
2021/22,2022-02-09,Aston Villa,Leeds,3,3,D,1452.711,1446.324,1.253,1.396,1.501,2.529
2021/22,2022-02-10,Liverpool,Leicester,2,0,H,1615.264,1481.724,2.211,1.754,2.73,0.545
2021/22,2022-02-10,Wolves,Arsenal,0,1,A,1495.587,1524.433,0.959,2.314,0.641,1.452
2021/22,2022-02-12,Man United,Southampton,1,1,D,1551.273,1455.791,1.555,1.12,2.992,0.677
2021/22,2022-02-12,Brentford,Crystal Palace,0,0,D,1379.157,1424.324,0.857,1.689,1.976,0.498
2021/22,2022-02-12,Everton,Leeds,3,0,H,1408.368,1448.488,1.012,1.857,2.586,0.243
2021/22,2022-02-12,Watford,Brighton,0,2,A,1360.397,1467.805,0.875,1.279,0.533,1.805
2021/22,2022-02-12,Norwich,Man City,0,4,A,1356.153,1669.754,0.632,1.495,0.357,4.447
2021/22,2022-02-13,Burnley,Liverpool,0,1,A,1400.295,1619.995,0.752,2.447,1.161,1.957
2021/22,2022-02-13,Newcastle,Aston Villa,1,0,H,1411.832,1450.547,1.265,1.16,0.528,0.455
2021/22,2022-02-13,Tottenham,Wolves,0,2,A,1516.384,1484.408,2.213,0.864,0.838,1.87
2021/22,2022-02-13,Leicester,West Ham,2,2,D,1476.993,1509.172,1.451,1.724,1.407,0.745
2021/22,2022-02-15,Man United,Brighton,2,0,H,1546.84,1476.733,2.0,1.483,2.749,1.262
2021/22,2022-02-19,West Ham,Newcastle,1,1,D,1510.256,1420.934,1.427,1.336,0.848,0.933
2021/22,2022-02-19,Arsenal,Brentford,2,1,H,1535.612,1378.444,2.042,1.128,1.522,0.641
2021/22,2022-02-19,Aston Villa,Watford,0,1,A,1441.445,1351.469,1.156,0.921,1.027,1.821
2021/22,2022-02-19,Brighton,Burnley,0,3,A,1470.56,1394.356,1.439,0.81,0.446,0.821
2021/22,2022-02-19,Crystal Palace,Chelsea,0,1,A,1425.038,1575.668,1.311,0.876,0.624,1.123
2021/22,2022-02-19,Liverpool,Norwich,3,1,H,1625.934,1352.204,2.293,0.585,3.154,0.67
2021/22,2022-02-19,Southampton,Everton,2,0,H,1460.224,1417.51,1.184,1.403,2.729,0.2
2021/22,2022-02-19,Man City,Tottenham,2,3,A,1673.703,1503.53,2.181,1.819,2.318,2.002
2021/22,2022-02-20,Leeds,Man United,2,4,A,1439.346,1553.013,1.643,2.279,1.745,2.61
2021/22,2022-02-20,Wolves,Leicester,2,1,H,1497.262,1475.909,1.174,1.246,0.473,1.55
2021/22,2022-02-23,Burnley,Tottenham,1,0,H,1408.332,1519.518,0.782,1.832,1.556,0.692
2021/22,2022-02-23,Watford,Crystal Palace,1,4,A,1365.774,1417.318,0.986,0.897,1.719,0.818
2021/22,2022-02-23,Liverpool,Leeds,6,0,H,1628.364,1430.596,2.566,1.583,5.33,0.142
2021/22,2022-02-24,Arsenal,Wolves,2,1,H,1539.869,1504.692,1.608,1.1,2.51,1.109
2021/22,2022-02-25,Southampton,Norwich,2,0,H,1467.089,1349.774,1.412,0.65,3.089,0.425
2021/22,2022-02-26,Leeds,Tottenham,0,4,A,1427.069,1508.338,1.158,1.121,1.896,2.47
2021/22,2022-02-26,Brentford,Newcastle,0,2,A,1374.186,1425.223,1.18,1.269,0.494,2.254
2021/22,2022-02-26,Crystal Palace,Burnley,1,1,D,1427.849,1419.512,0.959,1.015,1.038,0.256
2021/22,2022-02-26,Man United,Watford,0,0,D,1561.762,1355.243,2.389,1.068,2.415,0.437
2021/22,2022-02-26,Brighton,Aston Villa,0,2,A,1456.584,1427.14,1.092,1.134,0.627,1.303
2021/22,2022-02-26,Everton,Man City,0,1,A,1410.645,1657.715,1.078,2.256,0.771,1.934
2021/22,2022-02-27,West Ham,Wolves,1,0,H,1505.967,1497.63,1.018,0.862,1.622,0.892
2021/22,2022-03-01,Burnley,Leicester,0,2,A,1421.729,1468.479,0.913,1.432,1.042,1.796
2021/22,2022-03-05,Leicester,Leeds,1,0,H,1479.148,1417.393,1.402,1.311,0.359,2.144
2021/22,2022-03-05,Aston Villa,Southampton,4,0,H,1439.927,1472.166,1.029,1.846,2.854,1.329
2021/22,2022-03-05,Burnley,Chelsea,0,4,A,1411.061,1583.388,0.967,0.948,0.849,2.287
2021/22,2022-03-05,Newcastle,Brighton,2,1,H,1435.768,1443.797,1.512,1.067,1.58,1.65
2021/22,2022-03-05,Norwich,Brentford,1,3,A,1344.698,1363.641,0.535,0.863,0.773,2.221
2021/22,2022-03-05,Wolves,Crystal Palace,0,2,A,1489.847,1425.631,0.997,0.841,0.711,2.538
2021/22,2022-03-05,Liverpool,West Ham,1,0,H,1631.89,1513.75,2.934,0.872,2.189,1.338
2021/22,2022-03-06,Watford,Arsenal,2,3,A,1361.86,1546.931,0.969,1.535,1.296,1.005
2021/22,2022-03-06,Man City,Man United,4,1,H,1663.018,1555.145,2.462,2.52,2.744,0.362
2021/22,2022-03-07,Tottenham,Everton,5,0,H,1518.014,1405.342,1.549,1.124,3.243,0.208
2021/22,2022-03-10,Norwich,Chelsea,1,3,A,1333.239,1590.525,0.504,1.128,0.966,2.131
2021/22,2022-03-10,Southampton,Newcastle,1,2,A,1463.248,1444.003,1.911,1.596,1.798,0.812
2021/22,2022-03-10,Wolves,Watford,4,0,H,1476.165,1355.056,1.011,1.161,1.55,0.499
2021/22,2022-03-10,Leeds,Aston Villa,0,3,A,1411.014,1448.844,1.234,1.428,0.194,1.273
2021/22,2022-03-12,Brighton,Liverpool,0,2,A,1435.562,1636.949,1.158,3.072,0.629,2.483
2021/22,2022-03-12,Brentford,Burnley,2,0,H,1375.1,1403.924,1.159,0.905,1.82,0.825
2021/22,2022-03-12,Man United,Tottenham,3,2,H,1549.86,1523.192,2.226,1.849,1.018,1.624
2021/22,2022-03-13,Chelsea,Newcastle,1,0,H,1595.603,1456.517,1.431,1.221,1.071,0.246
2021/22,2022-03-13,Everton,Wolves,0,1,A,1400.163,1481.16,0.918,0.947,0.397,0.712
2021/22,2022-03-13,Leeds,Norwich,2,1,H,1400.09,1328.161,1.224,0.638,3.118,1.401
2021/22,2022-03-13,Southampton,Watford,1,2,A,1450.735,1350.062,1.924,1.154,1.257,1.294
2021/22,2022-03-13,West Ham,Aston Villa,2,1,H,1508.691,1459.768,1.092,1.382,1.585,1.054
2021/22,2022-03-13,Arsenal,Leicester,2,0,H,1553.735,1485.527,1.569,1.131,2.937,0.549
2021/22,2022-03-14,Crystal Palace,Man City,0,0,D,1439.313,1668.303,1.103,2.685,0.474,2.04
2021/22,2022-03-16,Brighton,Tottenham,0,2,A,1429.173,1515.905,0.923,2.006,1.042,2.052
2021/22,2022-03-16,Arsenal,Liverpool,0,2,A,1559.955,1643.338,1.885,3.023,0.534,1.277
2021/22,2022-03-17,Everton,Newcastle,1,0,H,1390.48,1451.9,0.832,1.165,0.709,0.758
2021/22,2022-03-18,Wolves,Leeds,2,3,A,1490.843,1406.218,0.995,1.499,1.241,2.821
2021/22,2022-03-19,Aston Villa,Arsenal,0,1,A,1453.063,1550.34,1.502,1.702,0.309,1.145
2021/22,2022-03-20,Leicester,Brentford,2,1,H,1479.308,1383.92,1.132,1.43,1.279,1.725
2021/22,2022-03-20,Tottenham,West Ham,3,1,H,1525.424,1515.396,2.016,1.228,2.548,0.645
2021/22,2022-04-02,Liverpool,Watford,2,0,H,1652.953,1364.614,2.887,1.049,2.237,0.753
2021/22,2022-04-02,Brighton,Norwich,0,0,D,1419.655,1322.033,0.879,0.847,2.383,0.494
2021/22,2022-04-02,Burnley,Man City,0,2,A,1395.103,1664.022,0.906,2.697,0.059,1.62
2021/22,2022-04-02,Chelsea,Brentford,1,4,A,1600.219,1378.351,1.531,1.38,1.29,2.434
2021/22,2022-04-02,Leeds,Southampton,1,1,D,1420.397,1436.183,2.035,2.04,1.507,2.064
2021/22,2022-04-02,Wolves,Aston Villa,2,1,H,1476.665,1443.846,1.021,1.359,1.622,1.913
2021/22,2022-04-02,Man United,Leicester,1,1,D,1557.147,1484.877,1.831,1.107,0.902,1.076
2021/22,2022-04-03,West Ham,Everton,2,1,H,1507.66,1400.233,1.208,0.457,1.497,0.658
2021/22,2022-04-03,Tottenham,Newcastle,5,1,H,1533.16,1442.147,2.387,1.13,3.608,0.538
2021/22,2022-04-04,Crystal Palace,Arsenal,3,0,H,1443.594,1559.556,1.098,1.626,1.397,1.052
2021/22,2022-04-06,Burnley,Everton,3,2,H,1390.276,1394.937,0.606,0.549,2.244,2.316
2021/22,2022-04-08,Newcastle,Wolves,1,0,H,1436.476,1483.789,0.787,1.167,1.439,0.307
2021/22,2022-04-09,Everton,Man United,1,0,H,1386.796,1553.267,0.858,1.461,0.357,0.762
2021/22,2022-04-09,Arsenal,Brighton,1,2,A,1548.241,1415.173,1.335,1.266,2.352,0.596
2021/22,2022-04-09,Southampton,Chelsea,0,6,A,1437.731,1583.361,1.907,1.58,0.565,4.397
2021/22,2022-04-09,Watford,Leeds,0,3,A,1362.358,1418.849,0.856,1.957,1.074,0.896
2021/22,2022-04-09,Aston Villa,Tottenham,0,4,A,1436.722,1538.832,1.481,2.615,1.487,0.984
2021/22,2022-04-10,Man City,Liverpool,2,2,D,1668.85,1655.208,2.131,2.703,1.346,1.3
2021/22,2022-04-10,Brentford,West Ham,2,0,H,1395.209,1512.955,1.739,1.337,1.855,0.245
2021/22,2022-04-10,Leicester,Crystal Palace,2,1,H,1488.758,1454.91,1.012,1.253,0.879,1.528
2021/22,2022-04-10,Norwich,Burnley,2,0,H,1326.516,1398.417,0.812,1.004,1.672,1.447
2021/22,2022-04-16,Tottenham,Brighton,0,1,A,1547.91,1430.432,2.163,1.26,0.586,0.711
2021/22,2022-04-16,Man United,Norwich,3,2,H,1540.559,1336.57,1.092,1.061,1.667,1.798
2021/22,2022-04-16,Southampton,Arsenal,1,0,H,1429.874,1532.982,1.403,1.604,1.04,1.35
2021/22,2022-04-16,Watford,Brentford,1,2,A,1351.97,1406.575,0.983,2.011,1.504,2.125
2021/22,2022-04-17,Newcastle,Leicester,2,1,H,1445.824,1495.855,0.759,0.828,2.543,0.541
2021/22,2022-04-17,West Ham,Burnley,1,1,D,1501.589,1388.362,1.062,1.085,2.792,1.881
2021/22,2022-04-19,Liverpool,Man United,4,0,H,1657.57,1543.983,1.897,0.942,2.26,0.11
2021/22,2022-04-20,Chelsea,Arsenal,2,4,A,1591.218,1522.032,2.235,1.287,0.594,1.873
2021/22,2022-04-20,Everton,Leicester,1,1,D,1399.504,1486.429,0.887,0.865,1.688,0.786
2021/22,2022-04-20,Newcastle,Crystal Palace,1,0,H,1455.25,1447.813,1.105,1.395,0.768,0.433
2021/22,2022-04-20,Man City,Brighton,3,0,H,1666.488,1445.359,1.937,1.072,1.528,0.117
2021/22,2022-04-21,Burnley,Southampton,2,0,H,1393.196,1440.824,1.291,1.345,2.147,1.318
2021/22,2022-04-23,Arsenal,Man United,3,1,H,1535.837,1538.825,1.554,0.892,2.542,2.042
2021/22,2022-04-23,Leicester,Aston Villa,0,0,D,1485.942,1427.644,0.912,1.207,0.236,0.593
2021/22,2022-04-23,Man City,Watford,5,1,H,1669.641,1341.527,1.856,1.025,3.68,0.426
2021/22,2022-04-23,Norwich,Newcastle,0,3,A,1333.146,1463.057,1.266,1.209,0.658,1.876
2021/22,2022-04-23,Brentford,Tottenham,0,0,D,1417.018,1532.983,1.992,1.956,1.315,0.518
2021/22,2022-04-24,Brighton,Southampton,2,2,D,1442.206,1431.467,0.97,1.249,1.873,0.927
2021/22,2022-04-24,Burnley,Wolves,1,0,H,1402.553,1474.441,1.556,1.086,1.273,0.593
2021/22,2022-04-24,Chelsea,West Ham,1,0,H,1577.413,1496.755,1.897,1.353,2.35,0.389
2021/22,2022-04-24,Liverpool,Everton,2,0,H,1662.729,1399.99,1.911,1.146,1.704,0.425
2021/22,2022-04-25,Crystal Palace,Leeds,0,0,D,1440.005,1429.237,1.274,1.707,1.617,0.374
2021/22,2022-04-28,Man United,Chelsea,1,1,D,1530.73,1583.33,1.097,1.94,0.618,2.469
2021/22,2022-04-30,Newcastle,Liverpool,0,1,A,1471.35,1665.296,1.433,1.756,0.115,2.734
2021/22,2022-04-30,Aston Villa,Norwich,2,0,H,1431.177,1324.854,1.071,1.205,2.312,0.352
2021/22,2022-04-30,Southampton,Crystal Palace,1,2,A,1433.75,1437.722,1.183,1.09,0.65,0.756
2021/22,2022-04-30,Watford,Burnley,1,2,A,1339.691,1412.607,1.01,1.798,0.786,1.37
2021/22,2022-04-30,Wolves,Brighton,0,3,A,1464.387,1439.923,0.895,1.136,0.526,2.907
2021/22,2022-04-30,Leeds,Man City,0,4,A,1431.521,1671.477,1.743,2.043,1.036,3.014
2021/22,2022-05-01,Everton,Chelsea,1,0,H,1397.423,1583.83,1.089,2.22,1.117,1.211
2021/22,2022-05-01,Tottenham,Leicester,3,1,H,1531.668,1482.409,1.649,0.704,1.653,0.274
2021/22,2022-05-01,West Ham,Arsenal,1,2,A,1490.839,1543.931,1.114,1.834,0.452,0.965
2021/22,2022-05-02,Man United,Brentford,3,0,H,1530.229,1418.333,1.04,1.891,1.841,0.681
2021/22,2022-05-07,Brentford,Southampton,3,0,H,1413.137,1421.872,1.682,0.9,3.682,0.989
2021/22,2022-05-07,Burnley,Aston Villa,1,3,A,1422.523,1436.497,1.624,1.323,1.31,1.813
2021/22,2022-05-07,Chelsea,Wolves,2,2,D,1570.6,1451.733,2.204,0.858,1.821,1.684
2021/22,2022-05-07,Crystal Palace,Watford,1,0,H,1449.599,1329.775,1.146,0.909,2.491,0.255
2021/22,2022-05-07,Brighton,Man United,4,0,H,1452.577,1535.425,1.241,1.256,2.826,0.931
2021/22,2022-05-07,Liverpool,Tottenham,1,1,D,1671.873,1538.364,2.047,1.47,1.048,0.983
2021/22,2022-05-08,Arsenal,Leeds,2,1,H,1554.418,1426.057,1.816,1.327,2.723,0.697
2021/22,2022-05-08,Leicester,Everton,1,2,A,1475.712,1410.653,0.543,1.181,1.475,1.556
2021/22,2022-05-08,Norwich,West Ham,0,4,A,1319.534,1480.353,0.995,1.075,0.779,3.259
2021/22,2022-05-08,Man City,Newcastle,5,0,H,1676.941,1464.773,2.238,1.348,4.056,0.995
2021/22,2022-05-10,Aston Villa,Liverpool,1,2,A,1448.096,1666.604,1.624,1.809,1.447,1.754
2021/22,2022-05-11,Leeds,Chelsea,0,3,A,1421.217,1565.643,0.902,1.689,0.5,1.469
2021/22,2022-05-11,Leicester,Norwich,3,0,H,1462.01,1312.09,0.662,1.052,2.571,1.22
2021/22,2022-05-11,Watford,Everton,0,0,D,1324.753,1424.356,0.809,1.029,0.232,0.812
2021/22,2022-05-11,Wolves,Man City,1,5,A,1456.69,1680.234,0.946,2.725,0.412,3.393
2021/22,2022-05-12,Tottenham,Arsenal,3,0,H,1543.632,1559.257,0.945,1.891,3.425,0.387
2021/22,2022-05-15,Tottenham,Burnley,1,0,H,1552.08,1410.924,1.433,1.596,2.394,0.63
2021/22,2022-05-15,Aston Villa,Crystal Palace,1,1,D,1442.128,1454.622,1.53,1.365,0.799,1.39
2021/22,2022-05-15,Leeds,Brighton,1,1,D,1413.327,1462.946,0.701,1.687,2.223,2.259
2021/22,2022-05-15,Watford,Leicester,1,5,A,1325.603,1466.409,0.641,1.068,2.59,2.273
2021/22,2022-05-15,West Ham,Man City,2,2,D,1487.797,1686.081,1.427,3.134,1.009,2.147
2021/22,2022-05-15,Wolves,Norwich,1,1,D,1450.843,1307.691,0.704,0.961,0.999,1.532
2021/22,2022-05-15,Everton,Brentford,2,3,A,1423.506,1421.392,1.12,1.932,2.696,1.816
2021/22,2022-05-16,Newcastle,Arsenal,2,0,H,1461.481,1550.81,1.259,1.698,1.683,0.492
2021/22,2022-05-17,Southampton,Liverpool,1,2,A,1413.617,1672.573,0.985,1.9,0.122,1.192
2021/22,2022-05-19,Everton,Crystal Palace,3,2,H,1411.46,1456.262,1.321,1.337,0.813,1.602
2021/22,2022-05-19,Aston Villa,Burnley,1,1,D,1440.488,1406.35,1.393,1.346,0.996,1.631
2021/22,2022-05-19,Chelsea,Leicester,1,1,D,1573.533,1474.398,1.864,1.366,1.62,0.042
2021/22,2022-05-22,Arsenal,Everton,5,1,H,1540.254,1420.736,1.422,1.399,4.356,1.086
2021/22,2022-05-22,Brentford,Leeds,1,2,A,1433.438,1412.741,1.924,0.966,0.845,1.478
2021/22,2022-05-22,Brighton,West Ham,3,1,H,1463.532,1491.33,1.996,1.58,1.678,0.269
2021/22,2022-05-22,Burnley,Newcastle,1,2,A,1409.261,1472.037,1.243,1.087,1.492,1.743
2021/22,2022-05-22,Chelsea,Watford,2,1,H,1569.016,1317.613,1.718,0.858,2.592,0.576
2021/22,2022-05-22,Crystal Palace,Man United,1,0,H,1446.986,1525.056,1.571,1.108,0.355,0.782
2021/22,2022-05-22,Leicester,Southampton,4,1,H,1478.915,1408.576,1.327,0.801,3.421,1.051
2021/22,2022-05-22,Liverpool,Wolves,3,1,H,1677.614,1445.377,1.686,0.843,3.194,1.117
